2theta,intensity
29.72,1242.465476190476
29.74,1410.6339477726574
29.76,1614.8024193548385
29.78,1769.9708909370197
29.8,1798.139362519201
29.82,1704.3078341013822
29.84,1729.4763056835636
29.86,1580.6447772657448
29.88,1415.813248847926
29.9,1222.9817204301073
29.92,1083.1501920122887
29.94,849.3186635944699
29.96,733.4871351766511
29.98,555.6556067588324
30.0,468.8240783410136
30.02,457.9925499231949
30.04,394.16102150537614
30.06,286.3294930875574
30.08,231.49796466973862
30.1,228.6664362519199
30.12,189.83490783410116
30.14,189.00337941628243
30.16,176.1718509984637
30.18,150.34032258064497
30.2,147.50879416282618
30.22,110.67726574500745
30.24,94.84573732718871
30.26,117.01420890936998
30.28,105.18268049155125
30.3,115.35115207373246
30.32,93.51962365591373
30.34,87.688095238095
30.36,106.85656682027627
30.38,112.02503840245754
30.4,105.19350998463881
30.42,111.36198156682002
30.44,94.53045314900129
30.46,107.69892473118256
30.48,87.86739631336383
30.5,111.0358678955451
30.52,157.2043394777263
30.54,176.37281105990758
30.56,202.54128264208885
30.58,232.7097542242701
30.6,280.8782258064514
30.62,311.04669738863265
30.64,328.21516897081386
30.66,400.38364055299513
30.68,432.5521121351764
30.7,552.7205837173576
30.72,579.889055299539
30.74,683.0575268817202
30.76,602.2259984639014
30.78,600.3944700460827
30.8,531.562941628264
30.82,391.7314132104452
30.84,349.8998847926265
30.86,316.06835637480776
30.88,266.236827956989
30.9,202.40529953917024
30.92,150.5737711213515
30.94,106.74224270353275
30.96,110.91071428571402
30.98,113.07918586789529
31.0,75.24765745007653
31.02,74.4161290322578
31.04,55.58460061443907
31.06,44.75307219662031
31.08,65.92154377880158
31.1,89.09001536098282
31.12,64.25848694316409
31.14,75.42695852534536
31.16,68.5954301075266
31.18,42.763901689707865
31.2,43.93237327188913
31.22,71.10084485407037
31.24,43.26931643625164
31.26,13.437788018432911
31.28,56.60625960061415
31.3,16.77473118279542
31.32,31.94320276497666
31.34,32.11167434715793
31.36,25.2801459293392
31.38,40.44861751152047
31.4,57.61708909370171
31.42,46.78556067588298
31.44,33.95403225806422
31.46,39.122503840245486
31.48,34.290975422426754
31.5,23.459447004607995
31.52,52.627918586789264
31.54,37.796390168970504
31.56,30.964861751151773
31.58,42.13333333333304
31.6,52.30180491551431
31.62,51.47027649769555
31.64,39.63874807987682
31.66,60.80721966205806
31.68,84.97569124423933
31.7,51.1441628264206
31.72,60.31263440860184
31.74,40.48110599078311
31.76,33.64957757296435
31.78,46.818049155145616
31.8,36.986520737326885
31.82,20.154992319508153
31.84,67.3234639016894
31.86,30.491935483870662
31.88,37.6604070660519
31.9,21.82887864823317
31.92,35.99735023041444
31.94,36.16582181259568
31.96,60.33429339477695
31.98,56.50276497695819
32.0,7.671236559139459
32.02,33.83970814132073
32.04,36.008179723501996
32.06,11.176651305683237
32.08,0.0
32.1,36.513594470045746
32.12,47.682066052227015
32.14,49.85053763440828
32.16,0.0
32.18,31.187480798770792
32.2,8.355952380952061
32.22,24.5244239631333
32.24,29.69289554531457
32.26,20.86136712749584
32.28,11.02983870967708
32.3,34.19831029185835
32.32,20.36678187403959
32.34,20.535253456220858
32.36,33.69009371360437
32.38,35.84493397098791
32.4,20.99977422837142
32.42,33.15461448575496
32.44,15.309454743138474
32.46,16.464295000522014
32.48,19.619135257905526
32.5,14.773975515289067
32.52,32.92881577267258
32.54,31.08365603005612
32.56,32.23849628743963
32.58,28.39333654482317
32.6,63.54817680220668
32.62,58.70301705959022
32.64,16.857857316973735
32.66,29.012697574357276
32.68,36.16753783174079
32.7,39.32237808912433
32.72,44.47721834650784
32.74,23.63205860389138
32.76,5.786898861274892
32.78,19.941739118658433
32.8,14.096579376041944
32.82,3.251419633425485
32.84,10.406259890808997
32.86,28.561100148192537
32.88,26.71594040557605
32.9,34.87078066295959
32.92,26.0256209203431
32.94,12.180461177726613
32.96,40.33530143511015
32.98,45.490141692493665
33.0,55.644981949877206
33.02,7.799822207260718
33.04,50.95466246464426
33.06,28.10950272202777
33.08,63.26434297941131
33.1,30.419183236794822
33.12,14.574023494178363
33.14,27.728863751561875
33.16,31.883704008945415
33.18,44.03854426632893
33.2,22.193384523712467
33.22,45.34822478109598
33.24,16.50306503847952
33.26,30.65790529586303
33.28,42.81274555324657
33.3,46.967585810630084
33.32,40.122426068013624
33.34,43.277266325397136
33.36,52.432106582780676
33.38,37.58694684016419
33.4,45.74178709754773
33.42,56.89662735493124
33.44,84.05146761231478
33.46,55.20630786969829
33.48,81.36114812708183
33.5,52.515988384465345
33.52,38.67082864184886
33.54,38.8256688992324
33.56,46.98050915661594
33.58,82.13534941399945
33.6,88.29018967138296
33.62,106.4450299287665
33.64,69.59987018615001
33.66,77.75471044353355
33.68,68.90955070091707
33.7,69.0643909583006
33.72,73.21923121568412
33.74,82.37407147306766
33.76,108.52891173045117
33.78,103.68375198783471
33.8,85.83859224521822
33.82,69.99343250260176
33.84,107.14827275998528
33.86,80.30311301736882
33.88,130.45795327475233
33.9,136.61279353213587
33.92,102.76763378951938
33.94,110.92247404690292
33.96,154.07731430428643
